වුට්ඨාපෙත්වා	4
අනුග්ගණ්හෙය්ය	2
අනුග්ගණ්හාපෙය්ය	1
වුට්ඨාපෙත්වාති	1
උපසම්පාදෙත්වා	1
අනුග්ගණ්හෙය්යාති	1
උද්දෙසෙන	14
පරිපුච්ඡාය	5
ඔවාදෙන	12
අනුසාසනියා	4
අනුග්ගණ්හාපෙය්යාති	1
අනුග්ගණ්හිස්සාමි	1
අනුග්ගණ්හාපෙස්සාමීති	1
වුට්ඨාපිතං	2
පවත්තිනිං	3
නානුබන්ධෙය්ය	1
වුට්ඨාපිතන්ති	1
උපසම්පාදිතං	1
පවත්තිනී	2
උපජ්ඣායා	3
නානුබන්ධෙය්යාති	1
උපට්ඨහෙය්ය	1
නානුබන්ධිස්සාමීති	1
බාලා	32
අලජ්ජිනී	1
වූපකාසෙය්ය	2
වූපකාසාපෙය්ය	1
වූපකාසෙය්යාති	1
වූපකාසාපෙය්යාති	1
වූපකාසෙස්සාමි	1
වූපකාසාපෙස්සාමි	1
ඡප්පඤ්චයොජනානිපීති	1
ගබ්භිං	1
අසම්මතූනද්වාදස	2
පරිපුණ්ණඤ්ච	2
සංඝෙන	1
වුට්ඨා	1
ඡපඤ්ච	1
කුමාරීභූතවග්ගො	2
කුමාරීභුතං	5
ඌනවීසතිවස්සා	1
අප්පත්තවීසතිවස්සා	1
කුමාරීභූතා	3
ඌනවීසතිවස්සාය	3
ඌනවීසතිවස්සසඤ්ඤා	1
පරිපුණ්ණවීසතිවස්සාය	3
ඌනවීසතිවස්සාති	1
පරිපුණ්ණ	3
වීසතිවස්සං	1
පරිපුණ්ණවීසතිවස්සා	2
පත්තවීසතිවස්සා	1
උට්ඨාපෙය්යාති	1
ද්වාදසවස්සා	1
වුට්ඨාපනසම්මුති	1
වුට්ඨාපිතෙනාති	3
උපසම්පාදිතෙන	1
දස්සසි	3
එවාහන්තං	6
වුට්ඨාපෙස්සාමීති	6
වත්වා	28
වුට්ඨාපනාය	6
උපසම්පාදෙස්සාමි	2
වුට්ඨාපෙස්සාමි	1
අනුබන්ධිස්සසි	2
අනුබන්ධිස්සසීති	1
උපට්ඨහිස්සසි	1
පුරිසසංසට්ඨං	2
කුමාරකසංසට්ඨං	2
චණ්ඩිං	2
සොකවස්සං	1
පත්තවීසතිවස්සො	1
කුමාරකො	1
අප්පත්තවීසතිවස්සො	1
සොකවස්සා	1
දුක්ඛං	196
උප්පාදෙති	1
සොකං	1
ආවිසති	2
සාමිකෙන	4
ජනකා	1
අනනුඤ්ඤාතාති	1
පාරිවාසිකඡන්දදානෙන	1
පාරිවාසිකඡන්දදානෙනාති	1
වුට්ඨිතාය	1
අවුට්ඨිතාය	4
අනුවස්සං	5
අනුවස්සන්ති	1
අනුසංවච්ඡරං	1
එකන්තරිකං	1
වස්සන්ති	1
සංවච්ඡරං	1
කුමාරි	5
ද්වාදසා	1
චීවර	1
පරිවාසිකානුවස්සං	1
වුට්ඨාපනෙන	2
ඡත්තූපාහනවග්ගො	2
ඡත්තූපාහනං	8
අගිලානා	22
යස්සා	7
මණ්ඩලබද්ධං	1
ධාරෙය්යාති	1
සකිම්පි	3
අගිලානසඤ්ඤා	6
ගිලානසඤ්ඤා	5
උපාහනං	4
යානෙන	6
යායෙය්ය	2
පදසා	3
යායෙය්යාති	1
යායති	2
සඞ්ඝාණිං	3
සඞ්ඝාණි	3
කටූපිකා	1
ආබාධප්පච්චයා	8
කටිසුත්තකං	1
ඉත්ථාලඞ්කාරං	2
ඉත්ථාලංකාරො	1
සීසූපගො	1
ගීවූපගො	1
හත්ථූපගො	1
පාදූපගො	1
කටූපගො	1
ගන්ධවණ්ණකෙන	2
ගන්ධො	20
වණ්ණකං	2
වාසිතකෙන	2
පිඤ්ඤාකෙන	2
වාසිතකං	1
කිංචි	1
ගන්ධවාසිතකං	1
පිඤ්ඤාකං	1
තිලපිට්ඨං	1
පකතිපිඤ්ඤාකෙන	1
උම්මද්දාපෙය්ය	4
පරිමද්දාපෙය්ය	4
උබ්බට්ටාපෙති	2
සම්බාහාපෙති	2
අට්ඨමනවමදසමසික්ඛාපදං	1
ගිහීනියා	3
ගිහිනී	1
අගාරිනී	1
අට්ඨම	5
නවම	4
සික්ඛාපදානි	19
නිසීදෙය්ය	3
පුරතොති	1
නිසීදෙය්යාති	1
අනොකාසකතං	1
පුච්ඡෙය්ය	6
අනොකාසකතන්ති	1
අසඞ්කච්චිකා	2
අසඞ්කච්චිකාති	1
සංකච්චිකං	1
සඞ්කච්චිකා	1
උබ්භනාභි	1
යානඤ්ච	2
ලඞ්කාරා	1
ගන්ධ	3
පිඤ්ඤකා	1
අනොකාසා	1
අසඞ්කච්චිකාය	1
අන්ධකාරඤ්ච	1
තුවට්ඨිකෙන	1
චින්තාරාම	1
ඡත්තුපාහනාති	2
පඨමපාටිදෙසනීයසික්ඛාපදං	1
සප්පිං	8
පටිදෙසෙතබ්බං	4
ගාරය්හං	6
ආපජ්ජිං	5
අසප්පායං	4
පටිදෙසෙමීති	4
සප්පිනා	2
අජිකා	1
මාහිසං	1
දුතියාඅට්ඨම	1
පාටිදෙසනීයසික්ඛාපදං	1
දධිං	14
අට්ඨමපාටිදෙසනීයසික්ඛාපදං	1
පාටිදෙසනීයානිට්ඨිතා	1
සෙඛියාධම්මා	1
පටිච්ඡාදෙන්තියා	1
ඔලම්බෙන්තී	1
උජ්ඣායන්තානං	8
ඛීයන්තානං	8
විපාචෙන්තානං	8
අගිලානාය	1
ථලෙකතො	1
උද්දිට්ඨා	3
තත්ථාය්යායො	1
පුච්ඡාමි	36
කච්චිත්ථ	8
පරිසුද්ධා	16
පරිසුද්ධෙත්ථය්යායො	2
තස්මාතුණ්හී	1
මහාවග්ගපාළියා	1
මහාක්ඛන්ධකං	1
උරුවෙලායං	4
නජ්ජා	3
නෙරඤ්ජරාය	3
තීරෙ	10
බොධිරුක්ඛමූලෙ	2
පඨමාභිසම්බුද්ධො	4
එකපල්ලඞ්කෙන	3
විමුත්තිසුඛපටිසංවෙදී	3
යාමං	1
පටිච්චසමුප්පාදං	2
අනුලොමපටිලොමං	1
මනසාකාසි	1
තායං	19
වෙලායං	19
උදානෙසි	8
හවෙ	16
පාතුභවන්ති	4
ආතාපිනො	12
ඣායතො	3
අථස්ස	2
කඞ්ඛා	7
වපයන්ති	2
සබ්බා	23
යතො	54
පජානාති	93
සහෙතුධම්මන්ති	1
ඛයං	17
පච්චයානං	1
අවෙදීති	1
විධූපයං	1
මාරසෙනං	1
සුරියොව	1
ඔභාසයමන්තලික්ඛන්ති	1
බොධිකථා	1
බාහිතපාපධම්මො	1
නිහුහුඞ්කකො	1
නික්කසාවො	1
යතත්තො	1
වෙදන්තගූ	2
වුසිතබ්රහ්මචරියො	6
බ්රහ්මවාදං	1
යස්සුස්සදා	1
කුහිඤ්චි	6
ලොකෙති	1
අජපාලකථා	1
සත්තාහස්ස	4
සමාධිම්හා	4
වුට්ඨහිත්වා	7
අජපාලනිග්රොධමූලා	1
මුචලින්දො	2
මුචලින්දමූලෙ	1
මහා	17
අකාලමෙඝො	1
උදපාදි	52
සත්තාහවද්දලිකා	1
සීතවාතදුද්දිනී	1
විවෙකො	3
තුට්ඨස්ස	1
සුතධම්මස්ස	1
පස්සතො	45
අබ්යාපජ්ජං	1
ලොකෙ	135
පාණභූතෙසු	2
සංයමො	3
සුඛා	29
විරාගතා	1
කාමානං	9
සමතික්කමො	1
අස්මිමානස්ස	1
විනයො	41
පරමං	14
සුඛන්ති	9
මුචලින්දකථා	1
මුචලින්දමූලා	1
රාජායතනං	2
රාජායතනමූලෙ	2
තපුස්සුභල්ලිකා	1
වාණිජා	2
උක්කලා	1
අද්ධානමග්ගප්පටිපන්නා	1
තපුස්සභල්ලිකානං	1
වාණිජානං	1
ඤාතිසාලොහිතා	2
දෙවතා	80
තපුස්සභල්ලිකෙ	1
වාණිජෙ	1
මාරිසා	5
මන්ථෙන	1
මධුපිණ්ඩිකාය	1
පතිමානෙථ	1
වො	198
දීඝරත්තං	29
හිතාය	62
සුඛායාති	5
රාජායතනකථා	1
රාජායතනමූලා	1
අජපාලනිග්රොධො	1
සුදං	27
අජපාලනිග්රොධමූලෙ	2
අපිස්සු	4
ඉමා	153
අනච්ඡරියා	7
පටිභංසු	5
අස්සුතපුබ්බා	7
කිච්ඡෙන	4
අධිගතං	13
හලංදානි	1
පකාසිතුං	2
රාගදොසපරෙතෙහි	2
නායං	18
සුසම්බුධො	3
පටිසොතගාමිං	2
නිපුණං	3
ගම්භීරං	5
දුද්දසං	2
අණුං	6
රාගරත්තා	2
දක්ඛන්ති	1
තමොක්ඛන්ධෙන	2
ආවටාති	1
පාතුරහොසි	9
මගධෙසු	3
සමලෙහි	2
චින්තිතො	1
අවාපුරෙතං	1
අමතස්ස	7
විමලෙනානුබුද්ධං	2
සෙලෙ	2
පබ්බතමුද්ධනිට්ඨිතො	2
යථාපි	11
පස්සෙ	4
ජනතං	7
සමන්තතො	2
තථූපමං	2
ධම්මමයං	2
සුමෙධ	6
පාසාදමාරුය්හ	2
සමන්තචක්ඛු	2
සොකාවතිණ්ණං	2
ජනතමපෙතසොකො	2
අවෙක්ඛස්සු	2
ජාතිජරාභිභූතං	2
උට්ඨෙහි	8
වීර	3
විජිතසඞ්ගාම	3
සත්ථවාහ	2
අනණ	3
විචර	3
දෙසස්සු	2
අඤ්ඤාතාරො	2
භවිස්සන්තීති	9
ද්වාරා	3
සොතවන්තො	3
පමුඤ්චන්තු	3
සද්ධං	11
විහිංසසඤ්ඤී	3
භාසයිං	1
මනුජෙසු	8
බ්රහ්මෙති	4
බ්රහ්මා	68
සහම්පති	11
කතාවකාසො	7
ඛොම්හි	4
ධම්මදෙසනායාති	5
තත්ථෙවන්තරධායි	12
බ්රහ්මායාචනකථා	1
සබ්බාභිභූ	4
සබ්බවිදූහමස්මි	2
සබ්බෙසු	6
අනූපලිත්තො	3
සබ්බඤ්ජහො	2
තණ්හාක්ඛයෙ	1
විමුත්තො	12
අභිඤ්ඤාය	46
කමුද්දිසෙය්යං	2
ආචරියො	15
සදිසො	6
විජ්ජති	106
සදෙවකස්මිං	3
පටිපුග්ගලො	1
අරහා	8
සත්ථා	77
අනුත්තරො	11
එකොම්හි	2
සම්මාසම්බුද්ධො	25
සීතීභූතොස්මි	1
නිබ්බුතො	7
ධම්මචක්කං	10
පවත්තෙතුං	2
ගච්ඡාමි	15
කාසිනං	2
පුරං	3
අන්ධභූතස්මිං	1
ආහඤ්ඡං	2
අමතදුන්දුභින්ති	1
පටිජානාසි	4
අනන්තජිනොති	2
දිසා	35
ජිනා	2
ආසවක්ඛයං	4
ජිතා	3
පාපකා	38
උපකා	2
ජිනොති	2
වුත්තෙ	120
උපකො	5
ආජීවකො	7
හුපෙය්යපාවුසොති	1
ඔකම්පෙත්වා	4
උම්මග්ගං	3
දුක්ඛසමුදයං	1
අරියසච්චං	13
තණ්හා	77
පොනොභවිකා	14
නන්දිරාගසහගතා	8
තත්රාභිනන්දිනී	2
කාමතණ්හා	13
භවතණ්හා	16
විභවතණ්හා	11
දුක්ඛනිරොධං	1
තස්සායෙව	11
තණ්හාය	23
අසෙසවිරාගනිරොධො	9
චාගො	16
පටිනිස්සග්ගො	11
මුත්ති	11
අනාලයො	11
දුක්ඛනිරොධගාමිනී	9
පටිපදා	92
අයමෙව	12
සම්මාදිට්ඨි	35
සම්මාසඞ්කප්පො	22
සම්මාසමාධි	29
ඉමස්මිඤ්ච	19
වෙය්යාකරණස්මිං	10
භඤ්ඤමානෙ	11
කොණ්ඩඤ්ඤස්ස	1
විරජං	12
වීතමලං	4
ධම්මචක්ඛුං	4
සමුදයධම්මං	6
නිරොධධම්මන්ති	4
තදවසෙසෙ	1
නීහාරභත්තො	1
ඔවදි	3
අනුසාසි	2
ආහරන්ති	1
ඡබ්බග්ගො	1
යාපෙති	2
ඉදමවොච	71
අත්තමනා	26
පඤ්චවග්ගියා	1
භාසිතං	96
අභිනන්දුං	3
පඤ්චවග්ගියානං	1
අනුපාදාය	56
ආසවෙහි	17
චිත්තානි	9
විමුච්චිංසු	4
අරහන්තො	26
පඨමකභාණවාරං	1
යසස්ස	4
පඤ්චහි	398
කාමගුණෙහි	3
සමප්පිතස්ස	1
සමඞ්ගීභූතස්ස	1
පරිචාරයමානස්ස	1
පටිගච්චෙව	7
නිද්දා	9
ඔක්කමි	5
පරිජනස්සපි	1
සබ්බරත්තියො	1
තෙලප්පදීපො	7
ඣායති	2
යසො	22
කුලපුත්තො	20
උපද්දුතං	3
උපස්සට්ඨං	3
භොති	11
සුවණ්ණපාදුකායො	1
ආරොහිත්වා	3
නිවෙසනද්වාරං	1
අමනුස්සා	5
විවරිංසු	3
අන්තරායමකාසි	2
නගරද්වාරං	1
ඉද්ධාභිසඞ්ඛාරං	2
පටිප්පස්සම්භෙසි	1
අද්දසා	19
සෙට්ඨි	3
යසං	8
නිසින්නං	21
දිස්වාන	24
තාත	26
යස	2
පරිදෙවසොකසමාපන්නා	1
මාතුයා	1
ජීවිතන්ති	1
පබ්බජ්ජා	14
එථ	8
භික්ඛවොති	23
අවොච	22
ස්වාක්ඛාතො	7
චරථ	1
දුක්ඛස්ස	26
අන්තකිරියායාති	2
සාව	5
උපසම්පදා	19
ඔවදියමානානං	1
අනුසාසියමානානං	1
එකාදස	5
චතුගිහීසහායපබ්බජ්ජා	1
එකසට්ඨි	1
මාරො	56
පාපිමා	35
බද්ධොසි	3
සබ්බපාසෙහි	3
දිබ්බා	9
මානුසා	11
මහාබන්ධනබද්ධොසි	2
සමණ	24
මොක්ඛසීති	6
මුත්තාහං	1
මහාබන්ධනමුත්තොම්හි	2
නිහතො	9
ත්වමසි	10
අන්තකාති	7
අන්තලික්ඛචරො	2
පාසො	2
ය්වායං	61
චරති	22
මානසො	3
බාධයිස්සාමි	2
මොක්ඛසී	1
රූපා	18
සද්දා	13
රසා	10
ගන්ධා	11
ඵොට්ඨබ්බා	7
මනොරමා	4
එත්ථ	79
විගතො	1
ඡන්දො	49
සුගතොති	4
දුක්ඛී	14
දුම්මනො	16
තත්ථෙවන්තරධායී	4
මාරකථා	1
එකාදසමී	1
සරණගමනෙහි	2
පබ්බජ්ජං	11
උපසම්පදන්ති	4
පබ්බජ්ජාඋපසම්පදාකථා	1
ද්වාදසමි	1
මාරපාසෙහි	2
මුත්තොහං	3
මාරබන්ධනමුත්තොම්හි	2
භද්දවග්ගියසහායකානං	1
දුතියභාණවාරං	2
නෙරඤ්ජරායං	1
උරුවෙලකස්සපං	1
ජටිලමවොච	1
කස්සප	52
අගරු	12
විහරෙමු	1
අජ්ජුණ්හො	1
අග්ගිසරණම්භීති	1
මහාසමණ	2
ගරු	31
ඵාසුකාමොව	1
නිවාරෙමි	1
චණ්ඩෙත්ථ	1
නාගරාජා	5
ඉද්ධිමා	2
ආසීවිසො	3
ඝොරවිසො	10
විහෙඨෙසීති	1
අප්පෙව	3
විහෙඨෙය්ය	1
අනුජානාහි	2
අග්යාගාරන්ති	1
දින්නන්ති	3
අසම්භීතො	1
පාවිසි	21
භයමතීතො	1
දිස්වා	71
ඉසිං	3
පවිට්ඨං	2
අහිනාගො	2
පධූපායි	2
සුමනමනසො	1
අධිමනො	1
මනුස්සනාගොපි	2
මක්ඛඤ්ච	1
අසහමානො	1
පාවකොව	1
පජ්ජලි	2
තෙජොධාතුසු	1
සජොතිභූතානං	1
අග්යාගාරං	2
උදිච්චරෙ	1
ජටිලා	2
අභිරූපො	6
මහාසමණො	3
විහෙඨියතීති	1
භණන්ති	1
අහිනාගස්ස	1
අච්චියො	3
ඉද්ධිමතො	2
පනුට්ඨිතා	1
අනෙකවණ්ණා	2
නීලකා	1
ලොහිතිකා	2
මඤ්ජෙට්ඨා	2
පීතිකා	1
ඵළිකවණ්ණායො	1
අඞ්ගීරසස්ස	2
පත්තම්හි	1
ඔදහිත්වා	1
අහිනාගං	1
දස්සෙසි	2
පරියාදින්නො	1
තෙජසා	5
තෙජොති	1
උරුවෙලකස්සපො	1
ජටිලො	1
ඉද්ධිපාටිහාරියෙන	2
අභිප්පසන්නො	3
විහර	1
ධුවභත්තෙනාති	1
පාටිහාරියං	5
උරුවෙලකස්සපස්ස	1
ජටිලස්ස	1
චෙතසා	75
චෙතොපරිවිතක්කමඤ්ඤාය	8
ආහරිත්වා	2
අනොතත්තදහෙ	2
තත්ථෙව	27
දිවාවිහාරං	3
අකාසි	14
තව	28
අකාසින්ති	1
අධිට්ඨානෙන	1
කට්ඨසතානි	1
ඵාලීයිංසු	2
අග්ගී	6
උජ්ජලිංසු	2
විජ්ඣායිංසු	2
පඤ්චමන්දාමුඛීසතානි	1
අභිනිම්මිනි	1
නයෙන	2
අඩ්ඪුඩ්ඪපාටිහාරියසහස්සානි	1
අස්මිඤ්ච	1
භික්ඛුසහස්සස්ස	1
ආදිත්තපරියායං	1
උරුවෙලපාටිහාරියං	1
තතියභාණවාරං	1
කිමෙව	2
උරුවෙලවාසි	1
පහාසි	2
අග්ගිං	8
කිසකොවදානො	1
පහීනං	11
අග්ගිහුත්තන්ති	1
සද්දෙ	14
අථො	39
රසෙ	3
කාමිත්ථියො	1
චාභිවදන්ති	1
යඤ්ඤා	8
මලන්ති	3
උපධීසු	3
ඤත්වා	30
යිට්ඨෙ	2
හුතෙ	2
අරඤ්ජින්ති	2
රමිත්ථ	1
කස්සපාති	5
රූපෙසු	5
සද්දෙසු	3
රසෙසු	2
චරහි	3
දෙවමනුස්සලොකෙ	1
රතො	13
මෙතන්ති	1
පදං	17
සන්තමනූපධීකං	1
අකිඤ්චනං	5
කාමභවෙ	1
අසත්තං	3
අනඤ්ඤථාභාවිමනඤ්ඤනෙය්යං	1
දන්තෙහි	2
පුරාණජටිලෙහි	4
විප්පමුත්තො	7
විප්පමුත්තෙහි	4
සිඞ්ගීනික්ඛසවණ්ණො	3
රාජගහං	19
සන්තෙහි	1
මුත්තෙහි	1
තිණ්ණො	5
තිණ්ණෙහි	1
සිඞ්ගීනික්ඛසුවණ්ණො	1
දසවාසො	1
දසබලො	2
දසධම්මවිදූ	1
චුපෙතො	1
දසසතපරිවාරො	1
ධීරො	19
සබ්බධි	6
අප්පටිපුග්ගලො	3
සුගතො	23
තස්සාහං	3
පරිචාරකොති	1
අප්පං	8
භාසස්සු	3
අත්ථඤ්ඤෙව	2
අත්ථෙනෙව	2
කාහසි	4
බහුන්ති	2
අස්සජි	16
සාරිපුත්තස්ස	22
ධම්මපරියායං	11
හෙතුප්පභවා	1
තථාගතො	118
ආහ	12
තෙසඤ්ච	8
නිරොධො	36
මහාසමණොති	1
එසෙව	29
තාවදෙව	6
පච්චබ්යථා	1
පදමසොකං	1
අබ්භතීතං	1
කප්පනහුතෙහීති	1
ව්යඤ්ජනං	1
මොග්ගල්ලානස්ස	2
සාරිපුත්තමොග්ගල්ලානා	7
සඤ්චයං	1
පරිබ්බාජකං	5
සත්ථාති	11
ගමිත්ථ	1
සබ්බෙව	16
පරිහරිස්සාමාති	1
අඩ්ඪතෙය්යානි	1
පරිබ්බාජකසතානි	1
වෙළුවනං	4
සඤ්ජයස්ස	1
උණ්හං	6
මුඛතො	2
උග්ගඤ්ඡි	1
සාරිපුත්තමොග්ගල්ලානෙ	2
දූරතොව	14
ආගච්ඡන්තෙ	2
කොලිතො	5
උපතිස්සො	5
සාවකයුගං	2
භද්දයුගන්ති	2
ගම්භීරෙ	5
ඤාණවිසයෙ	1
අනුත්තරෙ	9
උපධිසඞ්ඛයෙ	6
විමුත්තෙ	2
අප්පත්තෙ	1
නෙ	4
බ්යාකාසි	6
සහායකා	1
ආගතො	4
මාගධානං	2
ගිරිබ්බජං	2
සඤ්ජෙය්යකෙ	2
නෙත්වා	4
කංසුදානි	1
නයිස්සතීති	2
කං	38
සුදානි	1
ඉමාය	17
පටිචොදෙථ	1
නයන්ති	2
මහාවීරා	4
සද්ධම්මෙන	1
නයමානානං	1
කා	24
උසූයා	1
විජානතන්ති	2
චොදෙන්ති	3
මනුස්සෙ	15
පටිචොදෙන්ති	1
සමණා	13
සක්යපුත්තියා	1
නෙන්ති	1
අධම්මෙනාති	1
සත්තාහමෙව	2
සද්දො	7
අන්තරධායි	3
සාරිපුත්තමොග්ගල්ලානපබ්බජ්ජාකථා	1
චතුත්ථකභාණවාරං	1
උපජ්ඣායො	11
ගරුධම්මං	6
පරිවාසාරහො	3
සද්ධිවිහාරිකෙන	5
කින්ති	65
පරිවාසං	16
මූලාය	15
පටිකස්සනාරහො	3
උපජ්ඣායං	5
පටිකස්සෙය්යාති	4
මානත්තාරහො	6
මානත්තං	30
අබ්භානාරහො	5
අබ්භෙය්යාති	4
පවිසිතබ්බො	5
සුසානං	5
පක්කමිතබ්බා	4
උපට්ඨාතබ්බො	3
වුට්ඨානමස්ස	4
ආගමෙතබ්බන්ති	2
උපජ්ඣායවත්තං	2
උපජ්ඣායෙන	17
සද්ධිවිහාරිකම්හි	2
වත්තිතබ්බං	23
තත්රායං	10
සම්මාවත්තනා	7
සද්ධිවිහාරිකො	9
සඞ්ගහෙතබ්බො	2
අනුග්ගහෙතබ්බො	2
සද්ධිවිහාරිකස්ස	11
උප්පජ්ජියෙථාති	7
පරික්ඛාරො	14
මූලායපටිකස්සනාරහො	2
සද්ධිවිහාරිකං	3
සද්ධිවිහාරිකවත්තං	2
සද්ධිවිහාරිකා	5
උපජ්ඣායෙසු	11
වත්තිස්සන්තීති	1
උපසම්පදාපෙඛො	2
ඉත්ථන්නාමෙන	5
උදරස්ස	1
පබ්බජිස්සතීති	1
පංසුකූලචීවරං	1
නිස්සාය	31
උස්සාහො	8
කරණීයො	57
අතිරෙකලාභො	4
රුක්ඛමූලසෙනාසනං	2
අඩ්ඪයොගො	1
පාසාදො	5
හම්මියං	2
ගුහා	1
පූතිමුත්තභෙසජ්ජං	1
ඵාණිතන්ති	1
උපජ්ඣායවත්තභාණවාරං	1
නිස්සයා	4
ආචික්ඛිතබ්බා	5
ආචික්ඛෙය්ය	1
උපසම්පන්නසමනන්තරා	1
නිස්සයෙ	4
ආචික්ඛිතුන්ති	1
උපසෙනං	1
වඞ්ගන්තපුත්තං	1
අප්පකිලමථෙන	2
ආගතාති	2
අඤ්ඤතරොපි	4
අඤ්ඤතිත්ථියපුබ්බො	10
වාදං	4
ආරොපෙත්වා	17
තංයෙව	3
තිත්ථායතනං	3
සඞ්කමි	2
පක්කන්තෙසුපි	1
විබ්භන්තෙසුපි	1
කාලඞ්කතෙසුපි	1
පක්ඛසඞ්කන්තෙසුපි	1
අනාචරියකා	1
අනොවදියමානා	1
අනනුසාසියමානා	1
දුන්නිවත්ථා	5
දුප්පාරුතා	2
අනාකප්පසම්පන්නා	2
චරන්ති	31
අන්තෙවාසිකෙන	5
ආචරියස්ස	7
ආචරියං	4
ආචරියවත්තං	2
ආචරියෙන	9
අන්තෙවාසිකම්හි	2
වත්තනා	10
අන්තෙවාසිකො	8
අන්තෙවාසිකස්ස	13
අන්තෙවාසිකං	2
අන්තෙවාසිකවත්තං	2
ආචරියවත්තභාණවාරං	1
උපසම්පාදෙතබ්බපඤ්චකසොළසවාරං	1
උපසම්පාදෙතබ්බඡක්කචුද්දසවාරං	1
අඤ්ඤතිත්ථියපුබ්බස්ස	1
මාසෙ	11
පරිවාසො	14
තිබ්බච්ඡන්දො	2
උද්දෙසෙ	3
අධිසීලෙ	14
අධිචිත්තෙ	3
අධිපඤ්ඤාය	2
අනාරාධකො	1
කථඤ්ච	144
ආරාධකො	11
නාතිකාලෙන	1
නාතිදිවා	1
පටික්කමති	2
වෙසියාගොචරො	1
විධවාගොචරො	1
ථුල්ලකුමාරිකාගොචරො	1
පණ්ඩකගොචරො	2
භික්ඛුනිගොචරො	1
අඤ්ඤතිත්ථියපුබ්බකථා	1
සත්තමභාණවාරං	1
යාචිංසු	1
පබ්බාජෙසුං	3
උපසම්පාදෙසුං	3
උපට්ඨහිංසු	2
ජීවකො	9
කොමාරභච්චො	5
තිකිච්ඡි	2
යාචි	11
භික්ඛූචෙව	1
විබ්භමි	5
විබ්භන්තං	1
භික්ඛූසු	19
ආචරියාති	1
අකාසීති	2
ජීවකස්ස	3
කොමාරභච්චස්ස	3
ආරොචෙසි	11
භදන්තා	4
ආබාධෙහි	3
ඵුට්ඨං	1
ඵුට්ඨො	6
පබ්බාජෙතබ්බො	4
පබ්බාජෙය්ය	4
අභිඤ්ඤාතානං	4
යොධානං	1
එතදහොසි	69
යුද්ධාභිනන්දිනො	1
පාපඤ්ච	6
කරොම	2
බහුඤ්ච	31
අපුඤ්ඤං	28
පසවාම	1
කෙන	19
උපායෙන	2
විරමෙය්යාම	1
කල්යාණඤ්ච	3
කරෙය්යාමාති	1
රාජභටො	1
රඤ්ඤා	7
මාගධෙන	4
සෙනියෙන	4
බිම්බිසාරෙන	4
අනුඤ්ඤාතං	14
සමණෙසු	12
සක්යපුත්තියෙසු	2
පබ්බජන්ති	2
ලබ්භා	6
කිඤ්චිකාතුං	1
චරන්තු	1
කම්මාරභණ්ඩුස්ස	1
අපලොකෙතුං	1
භණ්ඩුකම්මායාති	1
උපාලිස්ස	4
මාතාපිතූනං	3
සික්ඛෙය්ය	4
සුඛඤ්ච	11
ජීවෙය්ය	3
කිලමෙය්යාති	3
සික්ඛිස්සති	2
අංගුලියො	1
දුක්ඛා	73
භවිස්සන්ති	67
ගණනං	2
උරස්ස	1
දුක්ඛො	3
අස්සොසි	10
දාරකො	4
කථාසල්ලාපං	1
දාරකා	1
දාරකෙ	1
පබ්බජිස්සාමාති	6
රොදන්තියෙව	1
ඌහදන්තිපි	1
උම්මීහන්තිපි	1
පච්චූසසමයං	6
පච්චුට්ඨාය	3
දාරක	1
සුත්වාන	7
දාරකසද්දොති	1
ඌනපණ්ණරසවස්සො	1
වසි	1
හෙමන්තං	1
ගිම්හං	1
ආහුන්දරිකා	1
සමණානං	6
සක්යපුත්තියානං	1
අන්ධකාරා	1
පක්ඛායන්තීති	1
අඞ්ගෙහි	80
සමන්නාගතෙන	29
අනිස්සිතෙන	5
සද්ධො	43
හිරිමා	14
ඔත්තාපී	5
ආරද්ධවිරියො	28
උපට්ඨිතසති	3
පඤ්චහඞ්ගෙහි	21
අභයූවරභාණවාරං	1
යථාභිරන්තං	18
විහරිත්වා	25
කපිලවත්ථු	4
අනුපුබ්බෙන	30
චරමානො	22
තදවසරි	22
තත්රසුදං	3
සක්කෙසු	21
කපිලවත්ථුස්මිං	1
නිග්රොධාරාමෙ	1
පුබ්බණ්හසමයං	3
සුද්ධොදනස්ස	1
සක්කස්ස	15
අනනුඤ්ඤාතො	1
රාහුලවත්ථුකථා	1
දණ්ඩකම්මං	3
කාතබ්බන්ති	7
ආවරණං	3
කාතුන්ති	31
දණ්ඩකම්මවත්ථු	1
සද්දෙන	2
පටිබුජ්ඣිත්වා	5
කොසි	8
ආවුසොති	22
අහම්භන්තෙ	1
නාගොති	5
මාණවකො	5
උපාලිං	3
පුබ්බෙපි	1
මාණවකවණ්ණෙන	1
ඉඞ්ඝාවුසො	1
මාණවකං	1
අනුයුඤ්ජාහීති	1
උභතොබ්යඤ්ජනකො	4
කරොතිපි	1
කාරාපෙතිපි	1
උපසම්පාදෙතබ්බො	5
නාසෙතබ්බොති	1
අනුපසම්පන්නෙකාදසවත්ථු	1
අනුපජ්ඣායකං	1
උපසම්පාදෙන්ති	3
අනුපජ්ඣායකො	1
ගණෙන	12
උපසම්පාදෙතබ්බෙකවීසතිවාරං	1
නපබ්බාජෙතබ්බද්වත්තිංසවාරො	1
දායජ්ජභාණවාරං	1
ආගන්තබ්බං	1
අනුසාසකෙන	1
පඨමතරං	2
අනුසිට්ඨො	1
ආගච්ඡෙය්යාති	1
ආගච්ඡාහීති	1
